job_id_encoded,location_encoded,classification_encoded,sub_classification_encoded,work_type_encoded
10497,67,1,22,2
43954,67,6,74,2
45030,67,11,275,3
13862,46,19,206,3
4998,14,15,234,1
17155,67,6,73,3
2643,2,6,73,3
4686,1,10,141,3
34029,67,24,58,3
4489,41,2,207,2
29822,14,12,83,3
3924,21,15,175,3
11022,1,11,206,2
10514,11,30,25,3
34994,55,23,181,2
29341,1,15,215,3
33513,67,26,259,3
7346,46,18,128,3
42094,46,7,8,4
2464,55,26,187,2
34882,67,14,122,3
20303,14,2,6,2
7824,47,15,198,4
6381,14,16,156,3
33964,2,8,219,2
16386,8,2,240,2
23353,46,11,277,3
27383,46,7,48,3
22506,46,11,277,4
17698,8,15,206,3
22201,8,11,275,3
44894,65,15,234,3
41250,14,14,122,3
36036,8,6,74,3
39980,6,16,144,4
4827,32,7,8,1
24098,46,30,284,3
4916,33,26,187,3
4009,55,21,71,3
12089,75,2,200,3
14698,79,7,133,3
38662,67,2,6,3
1091,67,18,260,3
15265,50,1,2,2
47293,54,30,52,2
29627,55,23,179,3
31298,67,17,242,3
16721,76,15,206,3
8635,14,26,259,3
40348,55,23,203,3
26695,67,26,259,3
4779,74,8,271,3
39563,19,1,40,3
29827,46,16,297,1
38178,2,15,206,4
10816,63,17,64,3
16488,14,21,298,1
24458,40,7,156,3
2206,46,15,188,1
40935,68,11,275,3
28380,46,14,124,3
10880,67,20,28,3
36044,67,15,192,3
3999,14,16,156,3
450,55,25,164,3
37212,52,30,126,3
3757,14,12,172,3
46189,50,2,6,4
41321,46,30,220,3
16958,67,11,49,3
37782,46,21,298,3
21537,67,8,219,2
21581,67,11,275,3
26435,67,6,73,3
7331,8,18,16,2
45818,67,25,164,3
43547,8,22,36,2
19462,46,7,59,3
21164,42,21,253,3
7307,67,30,25,3
1268,2,26,1,3
6418,55,8,219,1
1094,46,6,270,3
17459,73,26,259,3
8045,46,26,1,3
15303,14,17,162,3
32396,67,18,78,3
41246,14,26,259,3
21917,46,16,112,3
5343,67,18,206,3
19989,8,30,25,3
6949,46,29,106,3
1491,46,15,214,3
2040,46,21,239,3
32501,57,15,215,3
23056,46,1,211,2
25714,46,30,25,2
927,67,24,247,3
9819,46,20,149,3
3717,55,16,47,3
8760,1,18,206,2
41216,67,1,35,3
19856,37,23,206,3
43869,9,7,48,3
38862,3,30,107,3
47799,75,18,76,3
17395,8,8,95,3
6788,67,22,235,3
11179,43,25,251,3
1739,67,15,77,3
31444,67,15,213,3
23668,67,2,6,2
17658,46,11,49,4
6908,67,21,132,3
10641,14,16,156,3
14496,46,18,89,2
10690,46,18,301,3
33362,67,25,164,3
16424,12,15,206,4
3340,66,21,253,1
22747,67,21,20,1
16376,75,12,299,1
24946,62,30,25,3
23789,54,2,241,4
29595,2,30,126,3
24372,71,15,192,4
31389,62,30,25,3
22345,14,15,206,3
19078,55,15,249,2
35811,67,15,213,3
31160,14,8,110,3
11258,46,21,298,1
42011,75,17,206,2
62,14,7,48,3
6420,8,20,97,3
8121,14,12,90,3
42875,46,12,38,3
6026,14,11,245,2
39278,46,16,47,3
42142,67,22,156,3
47497,67,30,46,3
30690,46,18,206,2
32964,46,14,122,3
10392,46,26,1,3
29624,46,25,164,3
27557,58,7,131,3
25791,1,18,16,3
9158,67,15,189,3
25119,46,17,199,1
45418,46,9,222,3
41792,67,30,25,3
2065,1,12,93,3
40310,67,4,104,3
10505,48,15,234,3
19499,67,14,124,3
34487,46,15,215,3
11535,46,18,78,2
10265,68,25,161,3
46811,46,15,215,3
1565,46,16,115,1
9792,1,30,107,2
28142,55,23,224,3
31663,46,18,281,3
15232,14,18,78,3
40969,46,4,114,3
36323,55,2,207,3
19804,17,15,215,4
9768,67,24,5,3
17968,46,18,128,3
47344,63,11,277,3
979,80,8,219,3
24164,67,8,95,3
2910,67,26,1,3
25946,23,16,156,3
22679,10,30,261,3
2438,67,16,156,3
20995,8,27,109,3
44220,67,30,42,1
21711,55,11,166,2
31821,19,30,220,3
19722,14,8,219,3
949,1,15,249,2
568,8,18,186,3
43965,46,21,298,2
40076,73,15,195,4
41713,25,11,278,4
41274,42,23,181,2
17950,21,20,206,3
37242,56,23,179,2
33757,67,20,149,3
16624,33,15,189,1
24221,69,10,17,3
21930,55,30,284,3
8771,46,12,156,3
5284,67,1,35,4
13063,14,14,124,3
45469,31,7,156,3
38007,2,14,221,2
37484,67,18,78,2
46987,67,2,240,3
25355,78,11,49,3
22516,14,11,245,3
11985,1,16,156,3
18707,46,1,40,3
28377,55,15,234,3
7886,67,30,25,3
43276,67,30,11,3
17275,67,2,6,3
43398,8,17,159,3
35773,67,11,49,1
27297,46,22,80,3
15717,56,23,181,2
20954,67,18,229,2
43172,46,20,233,3
32268,67,18,76,2
46135,8,25,251,3
25333,8,1,2,4
16746,67,11,278,1
38625,55,15,254,3
34137,46,22,170,2
27594,55,30,25,3
30582,46,8,271,3
4325,67,16,156,3
23272,67,16,47,3
11862,14,16,47,3
19064,50,1,35,4
41066,8,25,43,3
28415,14,16,290,2
38204,64,23,179,3
22075,55,20,67,3
11769,55,30,25,3
9347,67,25,164,3
14950,67,11,275,3
43198,1,18,206,2
10704,67,26,1,3
31558,67,1,102,3
39082,35,30,284,3
40334,33,15,215,4
2017,67,18,285,2
28501,46,30,146,1
5824,67,18,128,3
8337,63,18,78,3
14442,46,1,102,3
42381,1,17,64,3
10508,46,15,214,4
39632,2,26,1,3
29843,46,30,126,3
36612,67,17,289,3
2376,55,22,156,3
7408,46,24,58,3
42667,14,2,207,3
38704,46,18,63,2
43673,67,15,192,3
44091,46,18,78,3
10775,4,7,8,2
7297,19,13,61,3
5689,66,1,138,3
23093,75,3,156,3
18008,67,2,6,2
33285,67,11,49,2
5008,54,12,154,3
30442,67,8,232,3
45695,46,1,167,3
19739,46,8,66,3
3784,14,11,49,4
18863,46,1,211,3
23536,8,18,286,3
26321,14,18,78,2
28581,8,29,156,3
46408,46,6,255,3
30480,55,23,179,3
9210,2,30,46,3
38533,67,25,251,3
29270,8,26,1,3
43265,46,11,49,2
32211,46,20,137,3
30983,67,15,189,1
2553,71,1,14,3
30662,67,18,41,3
9885,46,6,73,3
4922,67,25,161,3
11101,67,6,73,3
24758,46,21,253,2
21330,37,15,189,4
38694,2,30,107,3
808,46,29,106,2
26334,67,26,1,3
23301,2,8,219,2
43280,67,18,156,3
16420,42,30,302,3
14686,67,18,286,2
45829,46,30,220,3
31511,71,1,40,3
46154,46,14,123,3
46355,46,21,239,3
24262,14,23,179,2
40205,46,26,259,3
40404,67,15,189,3
26562,1,18,260,2
10889,55,30,284,3
8250,63,26,187,3
14904,46,30,284,3
24048,63,15,215,4
39124,67,20,28,3
45651,12,2,6,4
12957,67,17,159,3
16826,67,12,154,3
12854,67,21,206,3
4446,10,11,275,3
19484,67,26,259,3
17943,68,25,164,3
13548,67,2,6,3
41212,67,18,301,3
38315,52,1,40,3
18879,46,11,49,3
36732,67,10,18,2
7248,8,12,299,3
28498,75,18,78,3
47211,46,12,273,3
33936,67,20,233,3
35895,44,15,198,1
32892,67,21,20,2
44208,67,1,274,3
24255,67,14,124,2
2797,8,12,83,3
31027,55,17,199,3
34266,46,18,76,2
13979,66,18,63,3
24988,67,12,50,3
30165,67,8,66,3
41559,67,2,6,3
11579,48,7,59,1
29228,67,8,232,3
39360,67,18,41,2
14770,67,26,187,3
18575,67,26,259,3
7630,46,30,25,3
29457,35,12,154,3
8148,8,30,284,3
16076,46,16,47,4
23297,68,30,155,3
36541,32,18,16,2
168,67,26,259,3
34947,24,30,25,2
31083,55,23,179,3
25096,46,17,64,2
46216,46,2,240,3
13870,46,11,49,3
1593,75,8,127,3
6463,46,18,16,2
30296,55,18,63,3
36924,46,30,284,3
35338,14,20,233,3
2448,46,16,297,4
134,66,7,8,2
1279,8,18,128,3
33311,75,18,229,2
3687,37,23,179,1
18989,67,18,301,2
6536,14,14,124,3
15441,14,18,78,2
42629,46,15,214,3
45439,8,22,169,3
34085,8,26,259,3
7164,67,18,78,3
14469,67,8,232,3
35252,56,23,179,1
29688,46,12,83,3
22500,10,11,276,3
13054,67,11,49,3
39855,14,16,47,3
17202,71,30,146,3
19336,67,1,211,3
13648,67,18,229,3
15609,67,17,64,3
260,14,24,248,3
33500,54,11,280,2
2707,14,30,25,2
31307,67,9,68,3
35921,46,12,83,3
16775,25,15,175,3
6131,44,23,179,1
11698,2,25,251,4
12844,67,18,76,3
11992,14,17,242,3
21274,14,20,149,3
14032,67,10,18,3
20720,46,25,164,3
18216,55,30,46,3
37869,8,18,78,3
43196,67,22,170,2
32363,11,25,251,3
9997,67,18,41,2
5058,46,21,216,2
45208,46,2,53,3
46798,31,30,126,1
47547,67,6,256,3
33448,19,1,167,3
33715,67,11,275,3
9161,46,21,111,3
42362,14,18,227,3
18477,46,17,205,3
45800,31,30,225,3
12281,46,16,156,3
14891,14,10,135,3
34317,55,18,88,2
14417,14,7,8,3
38213,67,8,110,3
15345,23,7,86,3
26228,25,4,14,3
34214,67,14,123,1
25305,5,30,25,3
12869,67,18,78,3
18260,14,22,80,3
15833,31,15,206,3
17435,39,15,214,4
44945,18,27,145,3
9001,46,7,86,3
8871,46,1,103,3
38575,67,18,16,3
665,46,15,77,4
20401,67,2,65,3
42974,46,1,4,2
14836,10,15,191,4
21712,14,26,187,3
10168,50,14,124,4
28266,1,14,122,2
3191,14,15,254,3
9087,8,1,40,3
2478,67,30,25,3
46941,67,20,148,3
7298,55,18,78,3
5409,19,8,127,3
34362,46,18,285,2
15473,46,16,130,3
17533,14,30,116,2
11013,11,13,129,3
44805,50,8,232,2
39032,55,18,88,2
35226,67,12,38,3
35144,67,16,47,1
19346,75,14,152,3
35149,80,8,232,3
19677,46,4,156,3
20114,46,21,153,3
26457,75,14,121,3
17114,67,26,259,3
33700,16,12,154,3
35326,67,20,149,3
1283,1,1,206,3
45349,14,18,186,3
36471,67,25,160,3
31820,8,13,296,3
18516,67,8,232,2
33275,19,24,248,3
9699,67,3,173,3
38358,67,30,11,3
18817,67,18,41,2
10391,46,22,227,3
30436,2,18,63,3
18119,46,8,110,3
8247,2,9,15,2
24773,14,18,16,3
19895,46,21,20,2
28743,46,16,47,3
2304,46,8,156,3
15385,46,21,253,3
12526,46,11,277,4
44366,55,16,297,1
8923,18,16,156,3
10079,67,21,298,3
11959,14,15,190,2
16290,67,30,25,3
34875,67,15,77,4
38396,67,20,67,3
17101,67,26,259,3
9045,67,11,275,3
40943,67,26,187,3
38542,55,8,232,3
11112,67,2,200,4
43793,67,22,206,3
38561,40,15,194,3
13588,67,24,5,3
37214,46,26,259,3
41529,55,11,279,4
3512,46,1,14,2
31164,67,8,110,2
46961,67,25,251,3
9676,67,26,187,4
28864,67,21,298,2
6965,14,12,83,3
44396,46,11,49,3
45655,46,30,25,3
13232,46,20,120,3
16850,46,2,206,2
7308,46,22,168,2
40687,8,21,298,3
41132,67,8,271,3
1349,50,15,189,4
26376,46,24,206,3
9152,8,26,259,3
2862,46,22,170,3
29820,55,4,104,3
12523,67,18,78,2
35612,46,8,232,3
3903,46,8,232,3
32914,67,18,257,3
23291,67,11,305,3
4133,52,12,90,3
26162,25,25,251,4
28326,46,15,215,1
39337,9,7,59,3
9003,67,21,298,2
24043,14,30,107,1
4875,46,25,164,3
10869,46,15,55,3
35437,67,21,216,3
37736,32,15,214,3
28193,74,30,284,3
7606,19,1,21,3
47691,46,21,71,3
27631,80,18,128,3
24519,68,15,194,3
28284,2,18,186,3
20565,19,12,206,3
15053,46,11,279,1
35539,50,23,206,3
46446,55,26,259,1
10623,67,22,80,3
17980,67,6,73,3
28261,76,14,152,3
33289,19,30,84,2
3086,26,15,206,4
17811,50,1,167,3
1743,14,29,156,3
42322,67,1,3,3
10353,31,30,39,3
21952,67,26,187,3
41192,8,6,74,3
21991,14,1,40,3
2032,46,11,275,3
20182,67,11,275,4
42738,67,16,47,3
31809,16,29,56,1
613,67,26,1,3
21226,39,15,215,3
21849,67,8,232,3
16260,67,11,49,2
29004,67,2,53,3
9229,46,4,206,2
20431,46,2,200,2
2012,55,15,77,2
18706,15,21,156,3
15214,55,18,87,2
11927,1,25,251,1
14952,14,14,123,2
28546,66,26,259,4
33926,55,30,107,1
3248,67,25,164,3
27431,66,15,189,3
17548,67,14,122,3
8220,31,18,41,2
32091,8,11,279,3
16656,67,20,212,3
43948,6,21,253,2
43702,2,30,206,2
32225,1,11,206,3
25391,75,21,153,3
25138,2,15,213,3
11149,46,2,6,2
12237,46,30,39,3
42054,68,13,10,1
4954,46,1,167,3
43782,46,1,40,3
30514,22,23,179,3
32585,67,2,6,3
590,46,26,259,3
30140,32,15,249,2
20416,67,18,229,2
5148,56,21,298,3
23845,13,8,271,3
28047,8,15,197,2
23116,67,18,229,2
13386,67,16,47,3
33538,46,26,187,3
10817,8,21,153,3
36204,34,15,215,1
41173,14,25,164,3
11812,14,18,78,3
25024,55,23,203,3
16259,46,21,228,3
975,59,30,107,3
22349,55,8,219,3
22571,46,1,102,3
35438,46,4,30,3
42070,63,15,264,2
39865,46,10,147,3
20266,50,8,232,3
16584,8,18,41,2
25729,8,30,46,2
41384,67,18,78,2
33217,67,21,153,3
25219,50,12,93,3
22364,31,16,47,3
22055,14,15,197,3
24880,55,30,107,3
9431,75,2,6,4
15637,37,30,25,3
6987,11,15,117,3
24167,67,21,153,3
38470,2,2,207,3
12051,33,21,298,3
40335,55,25,251,4
42119,67,21,298,3
5616,55,10,300,3
40451,8,22,168,3
9606,17,15,206,1
14808,46,2,6,3
31178,67,30,25,3
24478,2,15,175,3
39601,8,6,270,3
19713,67,18,89,3
36538,14,18,78,3
3254,65,25,164,3
13137,1,27,206,2
16794,8,30,116,3
15708,46,16,47,3
36579,8,2,200,3
11335,55,18,186,3
22197,28,15,198,2
31727,67,16,47,3
40519,43,30,25,3
16127,14,16,290,3
39714,55,30,261,1
6172,2,26,259,3
41981,67,24,247,3
3199,19,21,153,2
10997,46,10,125,3
39279,67,15,214,1
44457,44,30,39,3
15842,71,2,6,3
3919,46,16,156,3
3664,8,8,110,3
22788,67,2,207,3
25868,67,18,206,3
19201,75,21,237,3
1709,67,4,60,3
23398,8,25,164,3
36499,8,16,112,1
27334,80,17,243,3
12951,46,8,110,3
34979,67,6,73,3
44904,14,16,156,3
46435,55,20,149,4
17743,63,25,251,4
29328,12,7,48,3
18864,54,25,161,3
4650,67,10,141,3
22159,67,26,1,3
2674,67,11,49,3
24794,67,8,66,3
29049,60,14,123,3
38773,46,1,4,3
20305,75,1,103,3
1353,52,15,206,4
20559,1,16,112,4
42798,50,30,25,3
2366,46,2,53,3
18184,56,23,179,3
38870,60,11,277,3
40680,67,15,209,2
15681,55,15,192,1
5165,19,12,172,2
1107,14,15,117,3
42899,67,30,146,2
23410,67,30,39,3
9801,8,17,289,3
40487,13,15,189,4
18889,2,18,156,3
7861,14,18,41,3
503,67,15,214,4
24410,14,15,192,3
4553,75,30,46,2
37026,48,15,215,3
44127,38,30,25,3
15354,67,2,6,2
2534,32,7,59,3
15808,43,30,261,3
15293,19,16,297,3
24356,8,25,251,3
30531,46,2,53,4
36518,67,15,198,1
14427,14,1,272,3
46497,14,7,131,1
36047,55,24,247,2
36811,73,7,86,3
44577,39,21,153,1
38468,31,1,21,3
10774,46,18,78,4
5214,71,15,194,3
42900,67,4,29,3
3418,46,11,49,2
2942,46,14,123,2
5052,18,11,276,3
36441,67,26,156,3
8424,67,30,11,3
6450,37,2,240,3
7598,55,2,241,2
11180,8,25,251,4
13506,67,4,206,2
22819,67,18,128,3
37057,46,2,240,3
14422,46,1,102,3
4117,14,8,232,3
36127,46,19,268,3
29348,67,21,111,3
16083,48,16,297,1
45080,81,11,49,4
27041,67,22,170,3
31216,14,26,258,3
29598,52,8,110,3
29676,46,18,229,2
18724,46,20,119,3
22996,14,8,127,3
30130,67,2,240,3
3393,46,20,149,3
31377,67,18,89,3
32620,67,18,156,2
32989,67,21,298,1
35759,21,15,215,3
47477,17,11,206,3
13177,14,12,101,3
25484,50,11,277,3
18050,67,18,41,2
16105,14,17,64,2
23232,46,17,242,3
41181,67,18,301,3
46305,46,1,2,2
37612,46,24,247,3
34013,67,26,14,3
36609,46,30,116,3
27654,46,26,156,3
27740,14,14,122,2
47200,37,23,179,3
23714,8,18,63,3
38169,14,20,149,3
9513,14,8,66,3
28564,67,1,4,3
9243,67,7,156,4
47489,13,14,123,4
21830,14,23,179,3
33203,8,2,53,2
39304,46,3,230,3
43662,46,26,259,4
37236,64,1,274,3
44941,46,18,76,3
4824,67,25,164,3
5634,8,4,183,3
32840,32,7,59,3
14815,46,17,64,2
29463,9,15,214,3
36151,51,7,59,2
11827,46,30,220,3
22838,46,5,206,3
21328,55,7,8,1
16936,1,30,302,3
14466,53,25,251,4
1371,12,13,303,3
30266,67,2,6,3
44187,67,17,242,3
43014,67,24,58,3
29151,67,15,214,3
38100,46,8,110,3
18528,46,2,6,3
25231,8,30,284,3
3601,75,1,102,3
39807,67,4,14,3
21391,28,8,219,3
14243,58,20,67,3
29432,8,2,65,3
14404,8,30,25,3
14982,18,14,123,3
9497,1,15,176,2
30329,10,7,48,4
41396,14,18,78,2
1536,63,18,286,2
17498,14,25,251,1
35185,67,15,192,4
36275,46,17,289,3
26757,16,30,25,3
5951,67,20,148,3
4574,8,22,170,3
7944,19,2,6,2
139,46,16,47,3
21308,46,24,248,3
20735,46,26,1,3
24539,67,18,41,3
5611,46,26,187,2
3931,46,21,108,3
35332,46,18,89,3
27705,52,23,206,3
15869,46,20,149,3
3245,31,26,259,3
28403,67,6,74,3
16738,19,10,125,3
4452,46,15,204,3
27252,67,12,231,3
17557,14,15,214,4
31503,46,4,29,3
17817,8,1,3,2
31518,46,3,82,4
2719,14,15,77,4
16554,8,2,6,3
36002,55,15,77,3
40944,67,16,115,3
4412,14,18,229,3
41106,31,16,47,1
2474,52,15,234,3
33345,67,2,6,2
30067,50,16,47,1
37595,46,15,194,3
16514,67,18,89,3
1212,8,16,47,3
38624,14,15,234,3
39754,75,22,142,3
15868,67,24,34,3
33179,67,10,300,2
19920,14,26,259,3
27700,61,2,53,3
8641,46,15,215,3
37144,46,30,206,2
15017,46,12,50,3
36421,67,18,286,3
24779,46,15,189,4
33854,67,18,206,2
45166,67,30,84,3
12380,46,18,41,2
20809,13,15,189,4
46420,56,8,219,2
15397,46,16,47,3
6290,67,26,1,3
27931,55,23,181,3
7552,55,15,77,2
18687,67,20,67,3
28624,46,8,110,3
10770,71,11,49,3
6035,46,25,251,4
17972,14,7,48,4
13249,67,21,20,3
36765,46,1,274,3
36178,67,14,206,2
8144,8,2,53,3
12393,46,1,14,3
31066,55,15,192,4
27216,16,16,47,1
33093,46,12,83,3
32407,23,23,202,1
8047,67,18,89,3
34728,75,26,187,3
43273,1,15,191,3
15152,14,26,258,3
31684,75,30,206,3
1386,8,6,73,3
9224,14,7,8,1
37086,46,26,156,3
29657,67,26,1,3
37847,46,1,103,3
19350,8,1,4,3
2555,52,2,206,3
7218,67,18,63,3
4778,46,1,211,3
47164,55,2,65,3
45921,14,18,78,3
10291,1,14,124,2
36369,66,16,47,3
42605,67,18,89,3
21656,1,8,110,3
39247,67,14,124,2
44158,46,10,294,3
21304,46,15,117,3
26770,18,23,127,3
40332,46,15,189,1
42136,67,1,102,3
37163,46,1,167,2
5322,55,4,206,3
6362,67,10,294,3
21683,46,16,297,3
16498,67,16,297,1
9450,14,2,206,3
34154,46,18,128,1
33789,12,8,271,3
23734,2,1,102,2
33778,46,18,76,2
45375,8,17,199,3
30396,67,16,112,2
36753,67,4,60,3
22292,46,2,53,3
1849,63,30,107,3
3280,67,17,206,2
31532,14,11,305,2
22420,19,8,219,2
5885,67,22,80,3
10303,8,18,78,3
15257,67,30,25,3
5598,32,10,17,3
21117,5,11,166,3
40586,8,21,239,3
31968,67,2,6,2
12330,68,13,98,4
11310,8,8,232,3
9854,46,17,242,3
16036,2,30,107,3
22758,67,1,274,3
19762,67,24,247,3
12174,67,15,188,3
21511,1,14,122,2
5015,60,11,49,2
14374,57,15,189,3
11583,9,15,195,3
243,68,7,48,3
25137,67,12,90,3
24249,46,16,112,3
14065,8,21,298,2
22959,67,18,88,2
8655,46,2,200,3
39276,46,30,107,3
16602,67,6,255,3
13939,46,15,214,3
5210,46,30,220,3
17713,8,16,47,4
37269,67,1,3,2
13039,46,30,25,3
39798,46,24,247,3
27448,67,20,62,3
29777,19,2,53,3
25593,46,8,232,3
43330,46,16,297,3
18779,67,30,25,3
11873,53,30,107,3
19036,50,15,174,1
35770,67,26,259,3
42841,46,27,145,3
27608,67,8,110,2
28684,2,12,7,3
23064,11,15,206,4
3702,67,26,187,3
25786,5,16,206,4
46432,55,20,67,3
39421,54,16,47,3
35866,67,18,89,3
17447,14,7,86,3
39730,67,25,164,3
29451,19,14,121,3
12533,2,30,302,2
12799,46,26,187,3
38593,2,2,6,3
17681,67,26,1,3
4167,67,2,206,2
16874,45,15,204,3
36992,14,11,277,3
34822,14,11,278,3
830,14,7,8,1
4212,46,2,6,3
39065,8,25,164,3
29642,67,12,101,3
33733,55,16,112,1
21196,2,2,6,3
5832,1,11,49,4
524,67,18,78,3
24459,67,18,229,2
42456,33,7,8,4
16914,54,12,50,3
6864,67,29,106,3
38683,14,15,215,3
44122,46,8,206,3
9643,8,2,207,3
9646,14,25,206,2
22906,46,14,122,3
16226,46,24,247,3
14155,14,21,20,3
27075,67,30,84,3
40047,46,18,41,2
4542,67,10,141,3
40068,80,13,296,3
39369,8,12,83,3
10549,67,2,6,3
12960,33,5,118,3
24822,46,21,153,3
19670,46,18,78,3
46407,46,16,156,3
32405,8,8,206,3
40412,14,2,6,4
787,46,26,1,3
37677,67,11,275,3
36636,2,1,103,3
44426,55,13,10,3
34855,46,6,73,3
12441,67,12,50,3
28524,50,30,107,2
4492,46,24,248,3
27311,52,23,181,3
11722,14,20,67,2
41512,46,21,71,3
38904,14,21,298,2
25395,8,21,26,4
32328,46,14,124,3
22817,67,14,122,3
19979,67,14,122,2
32499,67,7,59,1
22569,46,17,242,3
17054,15,15,117,3
11467,35,15,234,3
46181,46,30,25,3
11610,1,2,207,2
44325,18,15,194,3
20463,67,30,146,2
5606,55,23,180,3
24035,14,14,223,2
3926,25,30,302,3
18998,55,1,3,2
7512,46,19,206,3
36848,67,26,259,3
24029,75,25,206,4
32822,45,16,112,3
6803,14,4,265,3
20256,46,15,214,3
9163,8,8,95,3
16405,75,8,232,3
15333,14,11,49,3
23580,67,21,298,3
37363,56,21,153,2
15607,67,15,188,1
30770,46,15,215,4
44344,67,20,148,3
11815,46,30,126,3
1892,67,19,51,3
39584,67,18,257,3
26148,75,24,247,3
12978,46,16,290,3
3623,75,9,206,2
27372,67,18,229,3
17861,67,30,39,3
22692,67,18,229,3
12192,67,6,73,3
28111,46,6,73,3
18852,46,18,89,3
34894,67,15,174,1
32833,67,2,206,3
10755,8,18,229,3
34332,67,15,193,3
11343,25,15,175,3
17105,1,18,89,3
33933,46,29,106,1
29895,14,21,298,3
44637,8,1,211,2
44350,14,23,179,3
3059,46,6,73,3
17334,46,21,253,3
990,18,14,123,3
47617,48,21,298,3
46886,46,18,78,3
30674,67,17,199,3
10646,54,12,50,3
23597,67,20,212,3
3851,73,14,223,2
7617,8,17,242,3
9265,32,17,242,3
13447,46,15,214,4
46175,46,4,206,3
13854,67,15,234,4
10585,56,23,179,2
9515,26,15,192,3
44869,46,21,282,3
20094,33,12,154,3
40695,19,18,260,3
2649,8,21,298,3
591,66,26,1,3
1939,67,7,59,3
37124,67,15,264,2
8948,55,20,206,3
13891,14,24,247,3
12152,8,1,14,4
16108,67,8,95,3
494,46,22,156,3
5263,2,15,174,3
25493,81,11,276,3
32860,1,11,206,3
38039,46,8,271,3
18766,23,15,174,4
29055,2,18,186,3
17661,50,16,156,3
39537,46,12,83,3
34681,14,21,153,2
29813,67,26,206,3
9969,8,21,132,3
5162,67,15,156,3
8691,55,14,221,3
34887,8,9,157,2
7193,67,15,213,3
46496,14,14,123,3
11624,55,11,49,2
357,46,30,84,3
47357,46,11,267,3
31326,47,1,21,3
35385,14,30,146,2
18701,1,25,164,3
32581,19,24,58,3
41848,67,2,6,3
40578,77,13,98,3
8776,2,15,249,3
44690,54,1,3,3
44191,46,25,164,4
7730,74,21,20,3
15376,14,18,63,2
28526,14,1,22,3
5012,46,4,206,3
3958,67,26,259,3
6785,46,15,189,4
44631,60,7,131,3
47692,46,14,122,3
28893,67,30,11,3
37158,46,1,60,2
213,67,15,156,3
38739,46,17,64,3
19091,67,27,206,3
45074,18,7,48,3
39722,1,11,206,3
22595,67,2,53,3
40060,67,30,220,3
14078,8,2,6,4
24126,5,30,155,3
44635,19,1,102,3
44468,67,14,124,2
3629,14,24,247,3
37455,8,25,251,2
13600,20,15,249,3
17742,67,26,1,3
26559,43,21,228,3
6740,11,30,25,3
15645,55,12,154,2
38978,75,14,121,3
2049,67,10,18,3
4564,46,21,298,3
11538,67,24,5,3
18914,10,7,8,1
45960,46,20,28,3
45203,68,17,243,3
26722,8,21,298,2
32432,55,8,206,3
46056,67,4,114,3
10027,67,18,281,3
31363,67,26,187,3
1610,50,25,164,3
11219,67,4,60,3
4336,71,15,213,2
5565,25,14,124,3
27736,46,6,74,1
2778,67,24,250,3
33617,55,15,215,3
32817,73,12,83,3
31724,55,18,78,2
21205,1,18,206,2
28965,67,21,298,3
11340,67,4,104,2
47265,8,21,216,2
14604,46,17,64,3
30982,32,30,126,3
8008,67,21,238,3
2178,66,17,199,2
3554,14,20,233,3
42090,46,17,199,3
23495,12,11,206,3
42520,46,6,73,3
18021,46,30,84,3
44853,46,15,190,2
17003,24,7,8,3
40458,75,18,63,2
8663,67,16,47,3
11962,35,14,122,2
11345,43,11,150,4
40623,46,11,277,3
395,8,22,235,3
44365,46,2,65,3
1713,40,25,164,3
36349,14,25,43,3
14866,8,8,232,3
142,14,1,274,3
42909,67,11,49,3
35249,46,11,275,3
34643,67,10,125,3
31225,14,30,25,3
10196,14,22,156,3
10927,30,23,181,2
7012,80,18,186,3
34467,67,2,6,3
10360,14,18,63,3
3361,35,30,46,2
14335,67,15,215,3
16461,67,17,162,3
37716,75,7,8,1
12702,1,1,102,3
8116,67,6,73,3
5612,46,15,77,3
21851,46,1,40,3
35778,80,7,48,3
35892,8,11,278,4
42630,67,1,14,3
21763,67,26,258,3
17585,67,2,207,3
25363,75,2,206,3
39057,67,8,219,2
35365,50,30,46,2
14476,14,22,170,3
47642,46,30,107,3
36601,2,30,126,3
28582,46,2,6,3
6346,67,26,259,3
18810,55,1,211,2
38628,13,30,52,3
15284,8,25,206,4
24442,32,17,242,3
8422,1,18,156,3
26802,67,19,268,3
47635,67,17,159,3
28711,52,30,107,3
26602,55,8,232,3
40215,46,30,46,2
2109,46,17,243,2
32680,46,14,122,3
32655,63,16,115,1
14197,46,19,293,3
8649,67,25,164,4
42276,80,25,251,1
31647,50,30,155,4
32745,50,18,128,2
37983,67,18,41,2
40942,67,11,275,3
15513,67,17,289,3
12735,67,22,169,3
31073,80,15,234,3
35828,55,1,167,3
17750,13,1,211,2
34303,2,29,56,3
8608,14,14,124,2
39193,46,23,206,2
30438,46,15,194,3
33114,55,14,124,3
19278,8,6,73,3
11236,14,30,107,1
40745,46,16,290,4
29717,55,17,243,3
44167,1,14,122,3
16132,67,16,32,4
36528,71,21,253,3
45294,46,22,36,3
35622,57,25,160,3
33656,67,16,47,4
9867,2,25,164,3
21557,14,2,6,3
43328,67,6,158,3
47332,75,25,177,4
3169,46,18,186,3
12804,46,18,41,2
5837,46,21,156,3
12578,67,8,156,3
29831,13,24,5,3
40050,46,2,6,2
43697,8,22,206,1
5133,46,15,175,3
38421,8,7,48,3
41035,67,30,116,3
